TargetFile,Key,SourceEnglish,ProposedMalay,Status,Note
lang\ms_MY\members.lang,NewCotisation,New contribution,Caruman baharu,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,NewMemberbyWeb,New member added. Awaiting approval,Anggota baharu ditambah. Menunggu kelulusan,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,NewMemberForm,New member form,Borang anggota baharu,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,NewMemberType,New member type,Jenis anggota baharu,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,NewSubscription,New contribution,Caruman baharu,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,NewSubscriptionDesc,"This form allows you to record your subscription as a new member of the foundation. If you want to renew your subscription (if already a member), please contact foundation board instead by email %s.","Borang ini membolehkan anda merekodkan caruman anda sebagai anggota baharu yayasan. Jika anda mahu memperbaharui caruman anda (jika sudah menjadi anggota), sila hubungi lembaga yayasan melalui e-mel %s.",ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,NoCorrection,No correction,Tiada pembetulan,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,NoEmailSentToMember,No email sent to member,Tiada e-mel dihantar kepada anggota,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,NoRecordedMembers,No recorded members,Tiada anggota direkodkan,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,NoRecordedMembersByType,No recorded members,Tiada anggota direkodkan,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,NoThirdPartyAssociatedToMember,No third party associated with this member,Tiada Pihak Ketiga dikaitkan dengan anggota ini,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,NoValidatedMemberYet,No validated members found,Tiada anggota sah ditemui,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,NoVatOnSubscription,No VAT for membership payment,Tiada SST untuk bayaran caruman anggota,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,Physical,Individual,Individu,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,Public,"%s can publish my membership in <a target=""_blank"" href=""%s"">the public register</a>","%s boleh menerbitkan keanggotaan saya dalam <a target=""_blank"" href=""%s"">daftar awam</a>",ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,PublicMemberCard,Public member card,Kad anggota awam,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,PublicMemberList,Public member list,Senarai anggota awam,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,Reenable,Re-enable,Aktifkan semula,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,ResiliateMember,Terminate a member,Tamatkan anggota,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,SelectMember,Select a member,Pilih anggota,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,SendCardByMail,Send card by email,Hantar kad melalui e-mel,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,SendingAnEMailToMember,Sending information email to member,Menghantar e-mel maklumat kepada anggota,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,SendingEmailOnAutoSubscription,Sending email on auto registration,Menghantar e-mel semasa pendaftaran automatik,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,SendingEmailOnCancelation,Sending email on cancellation,Menghantar e-mel semasa pembatalan,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,SendingEmailOnMemberValidation,Sending email on new member validation,Menghantar e-mel semasa pengesahan anggota baharu,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,SendingEmailOnNewSubscription,Sending email on new contribution,Menghantar e-mel semasa caruman baharu,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,SendingReminderActionComm,Sending reminder for agenda event,Menghantar peringatan untuk acara agenda,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,SendingReminderForExpiredSubscription,Sending reminder for expired contributions,Menghantar peringatan untuk caruman tamat tempoh,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,SendReminderForExpiredSubscription,"Send reminder by email to members when membership is about to expire (parameter is number of days before end of membership to send the reminder. It can be a list of days separated by a semicolon, for example '10;5;0;-5'). The template of email to send is defined in setup of membership module.","Hantar peringatan melalui e-mel kepada anggota apabila keanggotaan hampir tamat tempoh (parameter ialah bilangan hari sebelum tamat keanggotaan untuk menghantar peringatan. Ia boleh berupa senarai hari yang dipisahkan dengan koma bertitik, contohnya '10;5;0;-5'). Templat e-mel yang dihantar ditakrifkan dalam tetapan modul keanggotaan.",ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,SendReminderForExpiredSubscriptionTitle,Send reminder by email for expired membership,Hantar peringatan melalui e-mel untuk keanggotaan tamat tempoh,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,SetLinkToThirdParty,Link to a Dolibarr third party,Pautkan kepada Pihak Ketiga Dolibarr,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,SetLinkToUser,Link to a Dolibarr user,Pautkan kepada pengguna Dolibarr,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,ShowMember,Show member card,Papar kad anggota,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,ShowSubscription,Show contribution,Papar caruman,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,ShowTypeCard,Show type '%s',Papar jenis '%s',ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,SubscriptionCard,Subscription card,Kad caruman,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,SubscriptionEndDate,Subscription's end date,Tarikh tamat caruman,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,SubscriptionId,Contribution ID,ID Caruman,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,SubscriptionLinkedToConciliatedTransaction,Membership is linked to a conciliated transaction so this modification is not allowed.,"Keanggotaan dipautkan kepada transaksi yang telah dipadankan, jadi pengubahsuaian ini tidak dibenarkan.",ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,SubscriptionNotReceived,Contribution never received,Caruman belum pernah diterima,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,SubscriptionNotRecorded,Contribution not recorded,Caruman tidak direkodkan,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,SubscriptionRecorded,Contribution recorded,Caruman direkodkan,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,SubscriptionReminderEmail,contribution reminder,peringatan caruman,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,SubscriptionRequired,Contribution required,Caruman diperlukan,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,SubscriptionRequiredDesc,"If subscription is required, a subscription with a start or end date must be recorded to have the member up to date (whatever is subscription amount, even if subscription is free).","Jika caruman diperlukan, caruman dengan tarikh mula atau tarikh tamat mesti direkodkan supaya anggota dikemas kini (tanpa mengira jumlah caruman, walaupun caruman percuma).",ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,ThirdpartyNotLinkedToMember,Third party not linked to a member,Pihak Ketiga tidak dipautkan kepada anggota,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,ThisIsContentOfSubscriptionReminderEmail,We want to let you know that your subscription is about to expire or has already expired (__MEMBER_LAST_SUBSCRIPTION_DATE_END__). We hope you will renew it.<br><br>,Kami ingin memaklumkan bahawa caruman anda hampir tamat tempoh atau telah tamat tempoh (__MEMBER_LAST_SUBSCRIPTION_DATE_END__). Kami berharap anda akan memperbaharuinya.<br><br>,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,ThisIsContentOfYourCard,This is a summary of the information we have about you. Please contact us if anything is incorrect.<br><br>,Ini ialah ringkasan maklumat yang kami ada tentang anda. Sila hubungi kami jika ada yang tidak betul.<br><br>,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,ThisIsContentOfYourMembershipRequestWasReceived,We want to let you know that your membership request was received.<br><br>,Kami ingin memaklumkan bahawa permohonan keanggotaan anda telah diterima.<br><br>,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,ThisIsContentOfYourMembershipWasValidated,We want to let you know that your membership was validated with the following information:<br><br>,Kami ingin memaklumkan bahawa keanggotaan anda telah disahkan dengan maklumat berikut:<br><br>,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,ThisIsContentOfYourSubscriptionWasRecorded,We want to let you know that your new subscription was recorded. Please find your invoice here enclosed.<br><br>,Kami ingin memaklumkan bahawa caruman baharu anda telah direkodkan. Sila temui invois anda yang dilampirkan di sini.<br><br>,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,TurnoverOrBudget,Dolibarr-related revenue (for a company) or Budget (for a foundation),Hasil berkaitan Dolibarr (untuk syarikat) atau Bajet (untuk yayasan),ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,UserNotLinkedToMember,User not linked to a member,Pengguna tidak dipautkan kepada anggota,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,VATToUseForSubscriptions,VAT rate to use for membership payment,Kadar SST untuk digunakan bagi bayaran caruman anggota,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,VoteAllowed,Vote allowed,Undian dibenarkan,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,WarningNoComplementaryActionDone,No Complementary action on recording will be executed with this massaction,Tiada tindakan pelengkap semasa merekod akan dilaksanakan dengan tindakan pukal ini,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,WelcomeEMail,Welcome email,E-mel alu-aluan,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,XExternalUserCreated,%s external user(s) created,%s pengguna luar dicipta,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,XMembersClosed,%s member(s) closed,%s anggota ditutup,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,XSubsriptionCreated,%s subscription(s) created,%s caruman dicipta,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,XSubsriptionErrors,%s subscription(s) where in error,%s caruman mengalami ralat,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,YouMayFindYourInvoiceInThisEmail,You may find your invoice attached to this email,Anda boleh menemui invois anda dilampirkan dalam e-mel ini,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,YourMembershipRequestWasReceived,Your membership was received.,Keanggotaan anda telah diterima.,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,YourMembershipWasCanceled,Your membership was canceled,Keanggotaan anda telah dibatalkan,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,YourMembershipWasValidated,Your membership was validated,Keanggotaan anda telah disahkan,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\members.lang,YourSubscriptionWasRecorded,Your new contribution was recorded,Caruman baharu anda telah direkodkan,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,AddInventoryProduct,Add product to inventory,Tambah produk ke inventori,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,AddNewProductStockWarehouse,Set new limit for alert and desired optimal stock,Tetapkan had amaran baharu dan stok optimum yang dikehendaki,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,AddOne,Add one,Tambah satu,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,AddProduct,Add,Tambah,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,AddStockAllProduct,Increase of stocks,Peningkatan stok,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,AddStockAllProductCancel,Cancel increase of stocks,Batalkan peningkatan stok,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,AddStockLocationLine,Decrease quantity then click to split the line,Kurangkan kuantiti kemudian klik untuk memecahkan baris,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,AddWarehouse,Create warehouse,Cipta stor,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,AlertOnly, Alerts only,Amaran sahaja,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,AllowAddLimitStockByWarehouse,Manage also value for minimum and desired stock per pairing (product-warehouse) in addition to the value for minimum and desired stock per product,Urus juga nilai stok minimum dan stok dikehendaki mengikut pasangan (produk-stor) selain nilai stok minimum dan stok dikehendaki bagi setiap produk,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,AllWarehouses,All warehouses,Semua stor,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,AlwaysShowFullArbo,Display the full path of a warehouse (parent warehouses) on the popup of warehouse links (Warning: This may decrease dramatically performances),Papar laluan penuh stor (stor induk) pada tetingkap timbul pautan stor (Amaran: Ini mungkin mengurangkan prestasi dengan ketara),ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,ApplyPMP,Apply PMP,Gunakan PMP,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,AutofillWithExpected,Fill real quantity with expected quantity,Isi kuantiti sebenar dengan kuantiti dijangka,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,AverageUnitPricePMPDesc,The input average unit price paid to get 1 unit of product into the stock,Harga unit purata input yang dibayar untuk mendapatkan 1 unit produk ke dalam stok,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,AverageUnitPricePMPShort,Weighted average price,Harga purata berwajaran,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,BatchNotFound,Lot / serial not found for this product,Lot / siri tidak ditemui untuk produk ini,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,BatchStockMouvementAddInGlobal,Batch stock move into global stock (product doesn't use batch anymore),Pergerakan stok kelompok ke stok global (produk tidak lagi menggunakan kelompok),ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,CancelSending,Cancel shipment,Batalkan penghantaran,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,ChooseFileToImport,Upload file then click on the %s icon to select file as source import file...,Muat naik fail kemudian klik ikon %s untuk memilih fail sebagai sumber import...,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,ClearQtys,Clear all quantities,Kosongkan semua kuantiti,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,CollapseBatchDetailHelp,You can set batch detail default display in stocks module configuration,Anda boleh menetapkan paparan lalai butiran kelompok dalam konfigurasi modul stok,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,ColumnNewPMP,New unit PMP,PMP unit baharu,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,ConfirmAddStock,Increase stocks with transfer %s,Tingkatkan stok dengan pindahan %s,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,ConfirmAddStockCancel,Cancel increase of stocks with transfer %s,Batalkan peningkatan stok dengan pindahan %s,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,ConfirmDeleteBatch,Are you sure you want to delete lot/serial ?,Adakah anda pasti mahu menghapuskan lot/siri?,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,ConfirmDeleteWarehouse,Are you sure you want to delete the warehouse <b>%s</b>?,Adakah anda pasti mahu menghapuskan stor <b>%s</b>?,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,ConfirmDestock,Decrease of stocks with transfer %s,Pengurangan stok dengan pindahan %s,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,ConfirmDestockCancel,Cancel decrease of stocks with transfer %s,Batalkan pengurangan stok dengan pindahan %s,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,ConfirmFinish,Do you confirm the closing of the inventory ? This will generate all stock movements to update your stock to the real qty you entered into the inventory.,Adakah anda mengesahkan penutupan inventori? Ini akan menjana semua pergerakan stok untuk mengemas kini stok anda kepada kuantiti sebenar yang anda masukkan dalam inventori.,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,ConfirmFlushInventory,Do you confirm this action?,Adakah anda mengesahkan tindakan ini?,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,ConfirmValidateStockTransfer,Are you sure you want to validate this stocks transfer with the reference <b>%s</b> ?,Adakah anda pasti mahu mengesahkan pindahan stok ini dengan rujukan <b>%s</b>?,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,CorrectStock,Correct stock,Betulkan stok,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,CurentlyUsingPhysicalStock,Physical stock,Stok fizikal,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,CurentlyUsingVirtualStock,Virtual stock,Stok maya,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,CurentSelectionMode,Current selection mode,Mod pilihan semasa,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,CurrentPA,Current BP,HB semasa,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,CurrentStock,Current stock,Stok semasa,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,DateInventory,Inventory date,Tarikh inventori,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,DateMovement,Date of movement,Tarikh pergerakan,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,DatePrevueArrivee,Intended date of arrival,Tarikh ketibaan dijangka,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,DatePrevueDepart,Intended date of departure,Tarikh pelepasan dijangka,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,DateReelleArrivee,Real date of arrival,Tarikh ketibaan sebenar,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,DateReelleDepart,Real date of departure,Tarikh pelepasan sebenar,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,DeleteAWarehouse,Delete a warehouse,Hapus stor,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,DeleteBatch,Delete lot/serial,Hapus lot/siri,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,DeleteSending,Delete shipment,Hapus penghantaran,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,DescWareHouse,Description warehouse,Penerangan stor,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,DesiredStock,Desired Stock,Stok Dikehendaki,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,DesiredStockDesc,This stock amount will be the value used to fill the stock by replenishment feature.,Jumlah stok ini akan menjadi nilai yang digunakan untuk mengisi stok melalui ciri penambahan semula.,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,DestockAllProduct,Decrease of stocks,Pengurangan stok,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,DestockAllProductCancel,Cancel decrease of stocks,Batalkan pengurangan stok,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,DeStockOnBill,Decrease real stocks on validation of customer invoice/credit note,Kurangkan stok sebenar semasa pengesahan invois pelanggan/nota kredit,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,DeStockOnShipment,Decrease real stocks on shipping validation,Kurangkan stok sebenar semasa pengesahan penghantaran,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,DeStockOnShipmentOnClosing,Decrease real stocks when shipping is set to closed,Kurangkan stok sebenar apabila penghantaran ditetapkan sebagai ditutup,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,DeStockOnValidateOrder,Decrease real stocks on validation of sales order,Kurangkan stok sebenar semasa pengesahan pesanan jualan,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,DisableStockChangeOfSubProduct,Deactivate the stock change for all the subproducts of this Kit during this movement.,Nyahaktifkan perubahan stok untuk semua subproduk Kit ini semasa pergerakan ini.,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,DispatchVerb,Dispatch,Agihkan,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,EnhancedValue,Value,Nilai,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,EnhancedValueOfWarehouses,Warehouses value,Nilai stor,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,ErrorBarcodeNotFoundForProductWarehouse,Error: barcode not found for product warehouse,Ralat: kod bar tidak ditemui untuk stor produk,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,ErrorCantFindCodeInInventory,Can't find the following code in inventory,Tidak dapat mencari kod berikut dalam inventori,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,ErrorCodeScannedIsBothProductAndSerial,Error: code scanned is both product and serial,Ralat: kod yang diimbas ialah produk dan siri,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,ErrorOnElementsInventory,Operation canceled for the following reason:,Operasi dibatalkan atas sebab berikut:,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,ErrorSameBatchNumber,Several records for the batch number were found in the inventory sheet. No way to know which one to increase.,Beberapa rekod untuk nombor kelompok ditemui dalam helaian inventori. Tiada cara untuk mengetahui yang mana satu perlu ditingkatkan.,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,ErrorWarehouseRefRequired,Warehouse reference name is required,Nama rujukan stor diperlukan,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,ErrorWrongBarcodemode,Unknown Barcode mode,Mod kod bar tidak diketahui,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,EstimatedStockValue,Input stock value,Nilai stok input,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,EstimatedStockValueSell,Value for sell,Nilai untuk jualan,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,EstimatedStockValueSellShort,Value for sell,Nilai untuk jualan,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,EstimatedStockValueShort,Input stock value,Nilai stok input,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,ExitEditMode,Exit edit mode,Keluar mod edit,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,ExternalWarehouse,External warehouse,Stor luar,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,FlushInventory,Flush inventory,Kosongkan inventori,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,ForceTo,Force to,Paksa kepada,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,ForThisWarehouse,For this warehouse,Untuk stor ini,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,HelpWarehouseStockTransferDestination,"If this warehouse is set, only itself and its children will be available as destination warehouse","Jika stor ini ditetapkan, hanya stor ini dan anak-anaknya akan tersedia sebagai stor destinasi",ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,HelpWarehouseStockTransferSource,"If this warehouse is set, only itself and its children will be available as source warehouse","Jika stor ini ditetapkan, hanya stor ini dan anak-anaknya akan tersedia sebagai stor sumber",ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,IdWarehouse,Id warehouse,ID stor,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,ImportFromCSV,Import CSV list of movement,Import senarai CSV pergerakan,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
lang\ms_MY\stocks.lang,IncludeAlsoDraftOrders,Include also draft orders,Termasuk juga pesanan draf,ready,Sprint 22B-2 stocks.lang + members.lang bulk batch 5B
