"TargetFile","Key","SourceEnglish","ProposedMalay","Status","Note"
"lang\ms_MY\stocks.lang","AddStockLocationLine","Decrease quantity then click to split the line","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","AddWarehouse","Create warehouse","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","AlertOnly"," Alerts only","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","AllowAddLimitStockByWarehouse","Manage also value for minimum and desired stock per pairing (product-warehouse) in addition to the value for minimum and desired stock per product","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","AllWarehouses","All warehouses","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","AlwaysShowFullArbo","Display the full path of a warehouse (parent warehouses) on the popup of warehouse links (Warning: This may decrease dramatically performances)","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","ApplyPMP","Apply PMP","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","AutofillWithExpected","Fill real quantity with expected quantity","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","AverageUnitPricePMPDesc","The input average unit price paid to get 1 unit of product into the stock","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","AverageUnitPricePMPShort","Weighted average price","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","BatchNotFound","Lot / serial not found for this product","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","BatchStockMouvementAddInGlobal","Batch stock move into global stock (product doesn't use batch anymore)","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","CancelSending","Cancel shipment","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","ChooseFileToImport","Upload file then click on the %s icon to select file as source import file...","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","ClearQtys","Clear all quantities","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","CollapseBatchDetailHelp","You can set batch detail default display in stocks module configuration","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","ColumnNewPMP","New unit PMP","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","ConfirmAddStock","Increase stocks with transfer %s","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","ConfirmAddStockCancel","Cancel increase of stocks with transfer %s","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","ConfirmDeleteBatch","Are you sure you want to delete lot/serial ?","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","ConfirmDeleteWarehouse","Are you sure you want to delete the warehouse <b>%s</b>?","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","ConfirmDestock","Decrease of stocks with transfer %s","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","ConfirmDestockCancel","Cancel decrease of stocks with transfer %s","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","ConfirmFinish","Do you confirm the closing of the inventory ? This will generate all stock movements to update your stock to the real qty you entered into the inventory.","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","ConfirmFlushInventory","Do you confirm this action?","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","ConfirmValidateStockTransfer","Are you sure you want to validate this stocks transfer with the reference <b>%s</b> ?","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","CorrectStock","Correct stock","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","CurentlyUsingPhysicalStock","Physical stock","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","CurentlyUsingVirtualStock","Virtual stock","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","CurentSelectionMode","Current selection mode","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","CurrentPA","Current BP","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","CurrentStock","Current stock","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","DateInventory","Inventory date","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","DateMovement","Date of movement","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","DatePrevueArrivee","Intended date of arrival","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","DatePrevueDepart","Intended date of departure","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","DateReelleArrivee","Real date of arrival","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","DateReelleDepart","Real date of departure","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","DeleteAWarehouse","Delete a warehouse","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","DeleteBatch","Delete lot/serial","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","DeleteSending","Delete shipment","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","DescWareHouse","Description warehouse","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","DesiredStock","Desired Stock","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","DesiredStockDesc","This stock amount will be the value used to fill the stock by replenishment feature.","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","DestockAllProduct","Decrease of stocks","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","DestockAllProductCancel","Cancel decrease of stocks","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","DeStockOnBill","Decrease real stocks on validation of customer invoice/credit note","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","DeStockOnShipment","Decrease real stocks on shipping validation","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","DeStockOnShipmentOnClosing","Decrease real stocks when shipping is set to closed","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","DeStockOnValidateOrder","Decrease real stocks on validation of sales order","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","DisableStockChangeOfSubProduct","Deactivate the stock change for all the subproducts of this Kit during this movement.","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","DispatchVerb","Dispatch","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","EnhancedValue","Value","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","EnhancedValueOfWarehouses","Warehouses value","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","ErrorBarcodeNotFoundForProductWarehouse","Error: barcode not found for product warehouse","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","ErrorCantFindCodeInInventory","Can't find the following code in inventory","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","ErrorCodeScannedIsBothProductAndSerial","Error: code scanned is both product and serial","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","ErrorOnElementsInventory","Operation canceled for the following reason:","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","ErrorSameBatchNumber","Several records for the batch number were found in the inventory sheet. No way to know which one to increase.","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","ErrorWarehouseRefRequired","Warehouse reference name is required","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","ErrorWrongBarcodemode","Unknown Barcode mode","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","EstimatedStockValue","Input stock value","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","EstimatedStockValueSell","Value for sell","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","EstimatedStockValueSellShort","Value for sell","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","EstimatedStockValueShort","Input stock value","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","ExitEditMode","Exit edit mode","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","ExternalWarehouse","External warehouse","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","FlushInventory","Flush inventory","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","ForceTo","Force to","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","ForThisWarehouse","For this warehouse","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","HelpWarehouseStockTransferDestination","If this warehouse is set, only itself and its children will be available as destination warehouse","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","HelpWarehouseStockTransferSource","If this warehouse is set, only itself and its children will be available as source warehouse","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","IdWarehouse","Id warehouse","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","ImportFromCSV","Import CSV list of movement","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","IncludeAlsoDraftOrders","Include also draft orders","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","IncludeEmptyDesiredStock","Include also negative stock with undefined desired stock","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","IncludeProductWithUndefinedAlerts"," Include also negative stock for products with no desired quantity defined, to restore them to 0","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","IncludeSubWarehouse","Include sub-warehouse ?","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","IncludeSubWarehouseExplanation","Check this box if you want to include all sub-warehouses of the associated warehouse in the inventory","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","IndependantSubProductStock","Product stock and subproduct stock are independent","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","InfoTemplateImport","Uploaded file needs to have this format (* are mandatory fields):<br>Source Warehouse* | Target Warehouse* | Product* | Quantity* | Lot/serial number<br>CSV character separator must be ""<b>%s</b>""","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","InternalWarehouse","Internal warehouse","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","INVENTORY_USE_INVENTORY_DATE_FOR_DATE_OF_MVT","Stock movements will have the date of inventory (instead of the date of inventory validation)","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","inventoryChangePMPPermission","Allow to change PMP value for a product","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","InventoryCode","Movement or inventory code","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","InventoryCodeShort","Inv./Mov. code","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","inventoryConfirmCreate","Create","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","inventoryCreate","Create new","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","inventoryCreateDelete","Create/Delete inventory","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","inventoryCreatePermission","Create new inventory","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","InventoryDate","Inventory date","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","inventoryDeleteLine","Delete line","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","inventoryDeletePermission","Delete inventory","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","inventoryDraft","Running","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","inventoryEdit","Edit","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","InventoryEntrepot","Warehouse identity","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","inventoryErrorQtyAdd","Error: one quantity is less than zero","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","InventoryFlushed","Inventory flushed","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","InventoryForASpecificProduct","Inventory for a specific product","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","InventoryForASpecificWarehouse","Inventory for a specific warehouse","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","InventoryId","Inventory id","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","InventoryLine","Inventory line","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","InventoryLineId","Inventory line ID","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","inventoryListEmpty","No inventory in progress","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","inventoryListTitle","Inventories","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","inventoryMvtStock","By inventory","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","inventoryOfWarehouse","Inventory for warehouse: %s","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","inventoryOnDate","Inventory","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","inventoryReadPermission","View inventories","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","InventoryRealQtyHelp","The quantity you found in stock when making the inventory. Set value to 0 to reset qty<br>Keep field empty, or remove line, to keep unchanged","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","InventoryRef","Inventory ref","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","inventorySelectWarehouse","Warehouse choice","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","inventorySetup"," Inventory Setup","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","InventoryStartedShort","Started","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","InventoryStatus","Inventory status","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","inventoryTitle","Inventory","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","inventoryValidate","Validated","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","inventoryValidatePermission","Validate inventory","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","inventoryWarningProductAlreadyExists","This product is already into list","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","inventoryWritePermission","Update inventories","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","IsInPackage","Contained into package","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","LabelMovement","Label movement","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","LabelOfInventoryMovemement","Inventory %s","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","LastMovement","Latest movement","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","LastMovements","Latest movements","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","LastPA","Last BP","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","LatestModifiedWarehouses","Latest %s modified warehouses","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","LatestStockMovements","Latest %s stock movements","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","LeadTimeForWarning","Lead time before alert (in days)","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","LieuWareHouse","Localisation warehouse","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","ListInventory","List","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","ListMouvementStockProject","List of stock movements associated to project","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","Location","Location","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","LocationSummary","Short name of location","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","LotSerial","Lots/Serials","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","LotSerialList","List of lot/serials","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","MainDefaultWarehouse","Default warehouse","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","MainDefaultWarehouseUser","Use a default warehouse for each user","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","MainDefaultWarehouseUserDesc","By activating this option, during creation of a product, the warehouse assigned to the product will be defined on this one. If no warehouse is defined on the user, the default warehouse is defined.","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","MakeMovementsAndClose","Generate movements and close","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","MassMovement","Mass movement","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","MassStockTransferShort","Bulk stock change","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","MenuNewWarehouse","New warehouse","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","MissingStocks","Missing stocks","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","ModuleStockTransferDesc","Advanced management of Stock Transfer, with generation of transfer sheet","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","ModuleStockTransferName","Advanced Stock Transfer","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","MovementCorrectStock","Stock correction for product %s","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","MovementId","Movement ID","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","MovementLabel","Label of movement","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","Movements","Movements","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","MovementsSinceDate","Movements since the date","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","MovementTransferStock","Stock transfer of product %s into another warehouse","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","NbOfProductAfterPeriod","Quantity of product %s in stock after selected period (> %s)","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","NbOfProductBeforePeriod","Quantity of product %s in stock before selected period (< %s)","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","NewInventory","New inventory","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","NewWarehouse","New warehouse / Stock Location","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","NoPendingReceptionOnSupplierOrder","No pending reception due to open purchase order","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","NoPredefinedProductToDispatch","No predefined products for this object. So no dispatching in stock is required.","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","NoStockAction","No stock action","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","NoWarehouseDefinedForTerminal","No warehouse defined for terminal","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","NumberOfDifferentProducts","Number of unique products","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","NumberOfProducts","Total number of products","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","NumberOfUnit","Number of units","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","ObjectNotFound","%s not found","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","OnlyProdsInStock","Do not add product without stock","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","OpenAnyMovement","Open (all movement)","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","OpenInternal","Open (only internal movement)","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","OptionMULTIPRICESIsOn","Option ""several prices per segment"" is on. It means a product has several selling price so value for sell can't be calculated","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","OrderDispatch","Item receipts","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","OrderStatusNotReadyToDispatch","Order has not yet or no more a status that allows dispatching of products in stock warehouses.","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","ParentWarehouse","Parent warehouse","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","PersonalStock","Personal stock %s","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","ProductBarcodeDoesNotExist","Product with barcode does not exist","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","ProductBatchDoesNotExist","Product with batch/serial does not exist","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","ProductDoesNotExist","Product does not exist","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","ProductStockWarehouse","Stock limit for alert and desired optimal stock by product and warehouse","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","ProductStockWarehouseCreated","Stock limit for alert and desired optimal stock correctly created","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","ProductStockWarehouseDeleted","Stock limit for alert and desired optimal stock correctly deleted","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","ProductStockWarehouseUpdated","Stock limit for alert and desired optimal stock correctly updated","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","ProductValuesUsedBecauseNoValuesForThisWarehouse","No value has been defined for this warehouse so we assume it is zero (no need for this product into the warehouse)","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","QtyAtDate","Quantity in stock at date","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","QtyCurrentlyKnownInStock","System estimated quantity you have in stock. As long as the inventory is not closed, this is a realtime value and it may change if you continue to make stock movement during the inventory (not recommended).","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","QtyDispatched","Quantity dispatched","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","QtyDispatchedShort","Qty dispatched","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","QtyInStockWhenInventoryWasValidated","System estimated quantity you had in stock when the inventory was validated (before the stock correction)","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","QtyRegulated","Quantity on stock correction","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","QtyStock","Quantity on stock","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","QtyToDispatchShort","Qty to dispatch","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","qtyToTranferIsNotEnough","You don't have enough stock from your source warehouse and your setup does not allow negative stocks.","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","qtyToTranferLotIsNotEnough","You don't have enough stock, for this lot number, from your source warehouse and your setup does not allow negative stocks (Qty for product '%s' with lot '%s' is %s in warehouse '%s').","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","QtyViewed","Quantity viewed","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","QtyWasAddedToTheScannedBarcode","Success !! The quantity was added to all the requested barcode. You can close the Scanner tool.","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","RealQty","Real Qty","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","RealStockDesc","Physical/real stock is the stock currently in the warehouses.","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","RealStockWillAutomaticallyWhen","The real stock will be modified according to this rule (as defined in the Stock module):","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","RealValue","Real Value","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","ReceiveProducts","Receive items","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","ReceivingForSameOrder","Receipts for this order","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","RecordedQty","Recorded Qty","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","RecordMovement","Record transfer","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","RecordMovements","Record stock movements","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","RegulatedQty","Regulated Qty","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","RegulateStock","Regulate Stock","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","Replenishment","Replenishment","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","ReplenishmentCalculation","Amount to order will be (desired quantity - real stock) instead of (desired quantity - virtual stock)","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","ReplenishmentOrders","Replenishment orders","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","ReplenishmentOrdersDesc","This is a list of all open purchase orders including predefined products. Only open orders with predefined products, so orders that may affect stocks, are visible here.","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","Replenishments","Replenishments","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","ReplenishmentStatusDesc","This is a list of all products with a stock lower than desired stock (or lower than alert value if checkbox ""alert only"" is checked). Using the checkbox, you can create purchase orders to fill the difference.","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","ReplenishmentStatusDescPerWarehouse","If you want a replenishment based on desired quantity defined per warehouse, you must add a filter on the warehouse.","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","ReStockOnBill","Increase real stocks on validation of vendor invoice/credit note","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","ReStockOnDispatchOrder","Increase real stocks on manual dispatching into warehouse, after purchase order receipt of goods","","needs_translation","Direct en_US vs ms_MY gap"
"lang\ms_MY\stocks.lang","ReStockOnValidateOrder","Increase real stocks on purchase order approval","","needs_translation","Direct en_US vs ms_MY gap"
